;tweetID;tweetText;tweetCreated;hashtag;team
58;1048596173232197632;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:29:44;#leicester;Leicester
59;1048596067506425858;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:29:19;#leicester;Leicester
60;1048595946970533889;"RT @UnityNewsNet: Why are the media IGNORING this story?!!!

Read now: https://t.co/Cg0vFZZMJf

#Leicester";2018-10-06 15:28:50;#leicester;Leicester
61;1048595897347727360;RT @ManjinderKang87: Great turnout at the 2018 Midland Asian Lawyers Association (MALA) Ball in Leicester last night. A big thanks to my fe…;2018-10-06 15:28:38;#leicester;Leicester
62;1048595794348179456;"Limited Edition Glitter Gel Polish https://t.co/9TffnQBOGV
very low stock remaining
#nails #magneticnails… https://t.co/fkX1rTdhfG";2018-10-06 15:28:13;#leicester;Leicester
63;1048595783723958278;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:28:11;#leicester;Leicester
64;1048595635434348544;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:27:36;#leicester;Leicester
65;1048595395218161666;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:26:38;#leicester;Leicester
66;1048595344962060288;Have to get a winner now! Bring on Lookman #Leicester can’t handle the pace #EFC;2018-10-06 15:26:26;#leicester;Leicester
67;1048595296358416385;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:26:15;#leicester;Leicester
68;1048595274090926080;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:26:09;#leicester;Leicester
69;1048595231506157568;RT @ANCLeics: Join us this Sunday as we gather together as a church family to encounter Jesus in worship, word and relationship. We hope to…;2018-10-06 15:25:59;#leicester;Leicester
70;1048595011309252609;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:25:07;#leicester;Leicester
71;1048594516012232704;Leicester city coach is so stupid!!! Really dumb! #Leicester;2018-10-06 15:23:09;#leicester;Leicester
72;1048594486618677249;Give our #Leicester dental practice 6 months and we’ll give you a straighter, more attractive smile!;2018-10-06 15:23:02;#leicester;Leicester
73;1048594310264967168;Fat Fuck Wes Morgan sent off for #Leicester;2018-10-06 15:22:20;#leicester;Leicester
74;1048594305068228613;RT @27reasonstorock: Help needed please finding homes for these lovelies @AllDogsMatter #TeamZay #SaturdayMorning #BookshopDay #itsallabout…;2018-10-06 15:22:18;#leicester;Leicester
75;1048594270494633984;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:22:10;#leicester;Leicester
76;1048594209278754817;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:21:56;#leicester;Leicester
77;1048594070761852928;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:21:23;#leicester;Leicester
78;1048594068148641793;"RT @LeicsEvents: Over 3,300 #Everton fans have made the journey to a rainy #Leicester this afternoon 👏

#EFC #PremierLeague #Toffees #LeiEv…";2018-10-06 15:21:22;#leicester;Leicester
79;1048593960032239616;"RT @WorldSportsBet: #PremierLeague Score Update •

Bournemouth keep pulling ahead

#Burnley 1 - 0 #Huddersfield
#Palace 0 - 1 #Wolves
#Leic…";2018-10-06 15:20:56;#leicester;Leicester
80;1048593916952563713;"RT @WorldSportsBet: #PremierLeague Score Update •

Bournemouth keep pulling ahead

#Burnley 1 - 0 #Huddersfield
#Palace 0 - 1 #Wolves
#Leic…";2018-10-06 15:20:46;#leicester;Leicester
81;1048593884853522437;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:20:38;#leicester;Leicester
82;1048593769485029376;"#PremierLeague Score Update •

Bournemouth keep pulling ahead

#Burnley 1 - 0 #Huddersfield
#Palace 0 - 1 #Wolves… https://t.co/1E3d7FLjYA";2018-10-06 15:20:11;#leicester;Leicester
83;1048593290147389440;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:18:16;#leicester;Leicester
84;1048593041693577216;Just clap you weird weird people #Leicester;2018-10-06 15:17:17;#leicester;Leicester
85;1048592989470253058;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:17:05;#leicester;Leicester
86;1048592512682745856;RT @SONHSLeics: Campaigners Disappointed that Patient Advocacy Organisation Fails to Hold #Leicester’s #NHS Trust to Account Over Planned R…;2018-10-06 15:15:11;#leicester;Leicester
87;1048592440222011398;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:14:54;#leicester;Leicester
88;1048592354607689729;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:14:33;#leicester;Leicester
89;1048592006749069312;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:13:10;#leicester;Leicester
90;1048591852524457984;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:12:34;#leicester;Leicester
91;1048591722295517185;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:12:03;#leicester;Leicester
92;1048591676179017740;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:11:52;#leicester;Leicester
93;1048591443873476608;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:10:56;#leicester;Leicester
94;1048591153262682114;"#Footballers often have to pass &amp; shoot under pressure. #Pilates can help you develop extra stability in your core… https://t.co/JaQXDXkloi";2018-10-06 15:09:47;#leicester;Leicester
95;1048590982432903168;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:09:06;#leicester;Leicester
96;1048590838664761346;"With #sound on or off you can understand this #clip.

#MOTD #BTSportScore #WorldFootball #MOTD #MatchDay #GameDay… https://t.co/S2LG8gCB9m";2018-10-06 15:08:32;#leicester;Leicester
97;1048590561756807170;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:07:26;#leicester;Leicester
98;1048590508300410881;1-1 come on #Leicester. @LCFC;2018-10-06 15:07:13;#leicester;Leicester
99;1048590218805170177;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:06:04;#leicester;Leicester
100;1048590031278034944;"The second half is underway here at the #KingPower:

53% think #LCFC will come out on top at full-time,  27% are go… https://t.co/coc28QlgPb";2018-10-06 15:05:19;#leicester;Leicester
101;1048589915355828224;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:04:52;#leicester;Leicester
102;1048589915355828224;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:04:52;#leicester;Leicester
103;1048589654818258944;RT @JazzShambles: Steve and Simon are back on @DemonFM on Sunday 7th October 6-8pm with tuneage from @BlueLabBeats @YussefDayes @ProjectKar…;2018-10-06 15:03:50;#leicester;Leicester
104;1048589596827799553;"#football #livescore
SECOND HALF STARTED
#Leicester City 1-1 #Everton";2018-10-06 15:03:36;#leicester;Leicester
105;1048589374026371073;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:02:43;#leicester;Leicester
106;1048589289171406849;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:02:23;#leicester;Leicester
107;1048589050842689539;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:01:26;#leicester;Leicester
108;1048589036955336704;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:01:22;#leicester;Leicester
109;1048588932726841344;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 15:00:58;#leicester;Leicester
110;1048588718397956096;Everton Live Bet at half time at +225. Big Game James Money picks, I post them while they're in play.  Full transpa… https://t.co/gLkhnIDvd4;2018-10-06 15:00:06;#leicester;Leicester
111;1048588527037022209;"MT’
#Leicester 1-1 #Everton (⚽️Ricardo) (⚽️Richarlison)
#LEIEVE #PremierLeague #RojaDirectaTW";2018-10-06 14:59:21;#leicester;Leicester
112;1048588367359856644;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:58:43;#leicester;Leicester
113;1048588169984262144;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:57:56;#leicester;Leicester
114;1048588090896502784;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:57:37;#leicester;Leicester
115;1048587998567260160;"RT @LeicsEvents: Over 3,300 #Everton fans have made the journey to a rainy #Leicester this afternoon 👏

#EFC #PremierLeague #Toffees #LeiEv…";2018-10-06 14:57:15;#leicester;Leicester
116;1048587934872600576;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:57:00;#leicester;Leicester
117;1048587699702173697;"RT @WorldSportsBet: Half Time Score Update •

Bournemouth featuring heavily on the scoreboard after Watford get carded

#Burnley 1 - 0 #Hud…";2018-10-06 14:56:04;#leicester;Leicester
118;1048587639341948928;"RT @WorldSportsBet: Half Time Score Update •

Bournemouth featuring heavily on the scoreboard after Watford get carded

#Burnley 1 - 0 #Hud…";2018-10-06 14:55:49;#leicester;Leicester
119;1048587414514651137;"RT @LeicsEvents: Over 3,300 #Everton fans have made the journey to a rainy #Leicester this afternoon 👏

#EFC #PremierLeague #Toffees #LeiEv…";2018-10-06 14:54:56;#leicester;Leicester
120;1048587353688875013;"Half Time Score Update •

Bournemouth featuring heavily on the scoreboard after Watford get carded

#Burnley 1 - 0… https://t.co/5BBRGpa5E3";2018-10-06 14:54:41;#leicester;Leicester
121;1048587344511737866;"RT @LeicsEvents: Over 3,300 #Everton fans have made the journey to a rainy #Leicester this afternoon 👏

#EFC #PremierLeague #Toffees #LeiEv…";2018-10-06 14:54:39;#leicester;Leicester
122;1048587305961893888;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:54:30;#leicester;Leicester
123;1048587246272765952;"RT @LeicsEvents: Over 3,300 #Everton fans have made the journey to a rainy #Leicester this afternoon 👏

#EFC #PremierLeague #Toffees #LeiEv…";2018-10-06 14:54:15;#leicester;Leicester
124;1048587219823484929;"RT @KieronAttwood: It's on!

@TheSameFaces are back tonight at #Leicester's very own @VenueCriterion bringing the improvised comedy and all…";2018-10-06 14:54:09;#leicester;Leicester
125;1048587060154654720;"RT @KieronAttwood: It's on!

@TheSameFaces are back tonight at #Leicester's very own @VenueCriterion bringing the improvised comedy and all…";2018-10-06 14:53:31;#leicester;Leicester
126;1048586833918144512;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:52:37;#leicester;Leicester
127;1048586757376233473;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:52:19;#leicester;Leicester
128;1048586555068219393;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:51:31;#leicester;Leicester
129;1048586437501829120;Descanso Leicester 1-1 Everton #Leicester #Everton #PremierLeague;2018-10-06 14:51:03;#leicester;Leicester
130;1048586343234854912;RT @KuKuConnect: How many new business owners have you met today? #kukuconnect #leicester;2018-10-06 14:50:40;#leicester;Leicester
131;1048586306517962752;RT @stmartinslodge: Competition time! - We are getting #soexcited to welcome our first guests tomorrow at our #Luxury St Martins Lodge here…;2018-10-06 14:50:31;#leicester;Leicester
132;1048585740094005250;"#football #livescore
HALF TIME RESULT
#Leicester City 1-1 #Everton";2018-10-06 14:48:16;#leicester;Leicester
133;1048585731009118213;"Half-time here at the #KingPower:

#LCFC 🦊 1-1 🍬 #EFC 

What's your prediction for the final outcome of the game?… https://t.co/z2Zl8Zr4W4";2018-10-06 14:48:14;#leicester;Leicester
134;1048585591552708609;RT @LeicsEvents: Traffic Update ⚠️ Many routes into #Leicester city centre are now experiencing high levels of congestion due to a combinat…;2018-10-06 14:47:41;#leicester;Leicester
135;1048584902785085440;Wow, Leicester equalise against the run of play! It was a classic Foxes counter attack, zooming down the pitch afte… https://t.co/jgHIYFncQh;2018-10-06 14:44:57;#leicester;Leicester
136;1048584900377374720;Morgan is sooo clumsy my gush!! #leicester;2018-10-06 14:44:56;#leicester;Leicester
137;1048584706927874048;"RT @WorldSportsBet: 25 Mins Score Update •

#Burnley 1 - 0 #Huddersfield
#Palace 0 - 0 #Wolves
#Leicester 0 - 1 #Everton
#Tottenham 1 - 0 #…";2018-10-06 14:44:10;#leicester;Leicester
138;1048584676590465025;That Leicester goal. weuh! FIRE! #LeiEve  #Leicester #EVERTON #EPL #LEICESTEREVERTON;2018-10-06 14:44:03;#leicester;Leicester
139;1048584596978319362;#Leicester needs a right back. Armatey is clearly not good enough. As they draw level against #Everton on the 39th minute.  @EdgarJulies;2018-10-06 14:43:44;#leicester;Leicester
140;1048584479760162816;"RT @CarolineTiley1: @GaryLineker 

How about supporting the people of #Leicester with a coach to the #peoplesvotemarch @leicester

🙏 https:…";2018-10-06 14:43:16;#leicester;Leicester
141;1048584404178755589;And @lcfc #Leicester make it 1-1 just before half-time #LeiEve - thank you @ricbpereira nice finish 👍🏾 https://t.co/asAX5eLn5h;2018-10-06 14:42:58;#leicester;Leicester
142;1048584363842174977;Great goal by #Leicester to level terms. Beautiful counter attack football #LEIEVE #PL;2018-10-06 14:42:48;#leicester;Leicester
143;1048584241951457280;"RT @Holbornlolz: Invite the 3rd world, get the 3rd world

#OrcWatch #Leicester 

https://t.co/BdE2c1fMPH";2018-10-06 14:42:19;#leicester;Leicester
144;1048584241372643328;RT @umllimited: Well that’s a wrap!🎬 4 amazing gardens been built in just 3 days ! Great effort for all the teams  and cracking semi final!…;2018-10-06 14:42:19;#leicester;Leicester
145;1048584151115489280;"Pink hummus! For the #oneroofleicester fundraiser and ukulele concert tonight :-)

#vegan #hummus #pink #leicester… https://t.co/UUq9Q9WqlT";2018-10-06 14:41:58;#leicester;Leicester
146;1048584140633903104;#Leicester amazing contra...;2018-10-06 14:41:55;#leicester;Leicester
147;1048584128302649344;What a counter from #Leicester what a goal!;2018-10-06 14:41:52;#leicester;Leicester
148;1048584122598346753;What a goaaaaal from Ricardo #Leicester;2018-10-06 14:41:51;#leicester;Leicester
149;1048584013194117120;That goal by Ricardo 😮 #Leicester;2018-10-06 14:41:25;#leicester;Leicester
150;1048583845698854914;"RT @MikeDellwick: Charles St, Leicester, before widening.
 Taken from intersection of Charles St and Humberstone Gate looking South.
East s…";2018-10-06 14:40:45;#leicester;Leicester
151;1048583779210674177;How many new business owners have you met today? #kukuconnect #leicester;2018-10-06 14:40:29;#leicester;Leicester
152;1048583763087822849;Not the best tigers v saints derby match so far but 2 trys in a few mins and now 15 point lead #leicester… https://t.co/c7z8HRQhCT;2018-10-06 14:40:25;#leicester;Leicester
